"Subject" "BoutLength" "TimeFactor" "ScootsProportion" "JBendsProportion" "CBendsProportion" "OBendsProportion" "EBendsProportion" "GBendsProportion" "HBendsProportion" "IBendsProportion" "TimePoint"
"1" 1 1 1 1 0 0 0 0 0 0 0 1
"2" 1 1 1 1 0 0 0 0 0 0 0 2
"3" 1 1 1 1 0 0 0 0 0 0 0 3
"4" 1 1 1 0 0 0 0 0 0 0 1 4
"5" 1 1 1 0 0 0 0 0 0 0 1 5
"6" 1 1 1 0 0 0 0 0 0 0 1 6
"7" 1 3 1 0.666666666666667 0.333333333333333 0 0 0 0 0 0 7
"8" 1 1 1 1 0 0 0 0 0 0 0 8
"9" 1 1 1 0 0 1 0 0 0 0 0 9
"10" 1 1 1 0 0 1 0 0 0 0 0 10
"11" 1 1 1 0 1 0 0 0 0 0 0 11
"12" 1 2 1 0.5 0.5 0 0 0 0 0 0 12
"13" 1 1 1 0 0 0 0 0 0 0 1 13
"14" 1 1 1 0 0 0 0 0 0 0 1 14
"15" 1 1 1 0 0 0 0 0 0 1 0 15
"16" 1 1 1 0 0 0 0 0 0 1 0 16
"17" 1 1 1 0 0 1 0 0 0 0 0 17
"18" 1 1 1 0 0 0 0 0 0 0 1 18
"19" 1 1 1 0 0 0 0 0 0 0 1 19
"20" 1 1 1 0 0 1 0 0 0 0 0 20
"21" 1 1 1 0 1 0 0 0 0 0 0 21
"22" 1 1 1 0 1 0 0 0 0 0 0 22
"23" 1 3 1 0.666666666666667 0.333333333333333 0 0 0 0 0 0 23
"24" 1 1 1 1 0 0 0 0 0 0 0 24
"25" 1 2 1 0 0 0 0 0.5 0.5 0 0 25
"26" 1 1 1 0 0 0 0 1 0 0 0 26
"27" 1 1 1 1 0 0 0 0 0 0 0 27
"28" 1 1 1 0 0 0 0 1 0 0 0 28
"29" 1 1 1 1 0 0 0 0 0 0 0 29
"30" 1 1 1 0 0 0 0 1 0 0 0 30
"31" 1 2 1 1 0 0 0 0 0 0 0 31
"32" 1 0 2 0 0 0 0 0 0 0 0 1
"33" 1 0 3 0 0 0 0 0 0 0 0 1
"34" 1 1 4 0 0 0 0 1 0 0 0 1
"35" 1 1 4 0 0 0 0 1 0 0 0 2
"36" 1 1 4 0 0 1 0 0 0 0 0 3
"37" 1 3 4 0.666666666666667 0 0 0 0 0 0 0.333333333333333 4
"38" 1 3 4 0.666666666666667 0 0 0 0 0 0 0.333333333333333 5
"39" 1 2 4 0 0 0 0 0 0 0.5 0.5 6
"40" 1 1 4 0 0 0 0 0 1 0 0 7
"41" 1 1 4 0 0 0 0 1 0 0 0 8
"42" 1 1 4 0 0 0 0 1 0 0 0 9
"43" 1 1 4 0 0 0 0 0 0 1 0 10
"44" 1 3 4 0.666666666666667 0 0.333333333333333 0 0 0 0 0 11
"45" 1 2 4 0 0 0 0.5 0 0.5 0 0 12
"46" 1 4 4 0.75 0 0 0 0.25 0 0 0 13
"47" 1 3 4 0.333333333333333 0 0 0 0.666666666666667 0 0 0 14
"48" 1 2 5 0.5 0 0 0.5 0 0 0 0 1
"49" 1 4 5 0.75 0 0 0 0 0.25 0 0 2
"50" 1 1 5 0 0 0 0 0 0 0 1 3
"51" 1 2 5 0.5 0 0 0 0 0.5 0 0 4
"52" 1 1 5 0 0 0 0 0 0 0 1 5
"53" 1 1 5 0 0 1 0 0 0 0 0 6
"54" 1 2 5 0 0 0.5 0 0.5 0 0 0 7
"55" 1 1 5 0 0 0 0 0 0 0 1 8
"56" 1 1 5 0 0 0 0 0 0 0 1 9
"57" 1 1 5 0 0 0 0 0 0 0 1 10
"58" 1 1 5 0 0 0 0 1 0 0 0 11
"59" 1 1 5 0 0 1 0 0 0 0 0 12
"60" 1 1 5 0 0 0 0 0 0 0 1 13
"61" 1 1 5 0 0 0 0 0 0 0 1 14
"62" 1 1 5 0 0 0 0 0 1 0 0 15
"63" 1 3 5 0.333333333333333 0 0 0 0 0 0.666666666666667 0 16
"64" 1 1 5 0 0 0 0 1 0 0 0 17
"65" 1 1 5 0 0 0 0 1 0 0 0 18
"66" 1 2 5 1 0 0 0 0 0 0 0 19
"67" 1 1 5 0 1 0 0 0 0 0 0 20
"68" 1 3 5 0.333333333333333 0 0 0 0 0.333333333333333 0 0.333333333333333 21
"69" 1 1 5 0 0 0 0 0 1 0 0 22
"70" 1 2 5 0.5 0 0 0 0 0 0 0.5 23
"71" 1 1 5 0 0 0 0 0 1 0 0 24
"72" 1 1 5 0 0 1 0 0 0 0 0 25
"73" 1 1 5 0 0 0 0 0 0 0 1 26
"74" 1 1 5 0 0 1 0 0 0 0 0 27
"75" 1 1 5 0 0 1 0 0 0 0 0 28
"76" 1 1 5 0 0 0 0 0 0 1 0 29
"77" 1 1 5 0 0 0 0 1 0 0 0 30
"78" 1 1 5 0 1 0 0 0 0 0 0 31
"79" 1 1 5 0 0 1 0 0 0 0 0 32
"80" 1 1 5 0 0 0 0 1 0 0 0 33
"81" 1 1 5 0 0 0 0 0 0 1 0 34
"82" 1 3 5 0.666666666666667 0 0 0.333333333333333 0 0 0 0 35
"83" 1 1 5 0 0 0 0 1 0 0 0 36
"84" 1 1 5 1 0 0 0 0 0 0 0 37
"85" 1 1 5 1 0 0 0 0 0 0 0 38
"86" 1 1 5 0 0 0 0 0 0 0 1 39
"87" 1 1 5 0 0 1 0 0 0 0 0 40
"88" 1 1 5 0 0 0 0 0 1 0 0 41
"89" 1 1 5 0 0 0 1 0 0 0 0 42
"90" 1 2 5 0.5 0 0 0 0 0 0 0.5 43
"91" 1 1 5 1 0 0 0 0 0 0 0 44
"92" 1 2 5 0.5 0 0 0 0 0.5 0 0 45
"93" 1 1 5 0 0 0 0 0 1 0 0 46
"94" 1 1 5 0 0 0 0 0 1 0 0 47
"95" 1 1 5 1 0 0 0 0 0 0 0 48
"96" 1 1 5 1 0 0 0 0 0 0 0 49
"97" 1 1 5 0 0 0 1 0 0 0 0 50
"98" 1 1 5 0 0 0 0 1 0 0 0 51
"99" 1 2 5 1 0 0 0 0 0 0 0 52
"100" 1 1 5 0 0 0 0 1 0 0 0 53
"101" 1 2 5 0 0 0 0 0 0.5 0 0.5 54
"102" 1 1 5 0 0 0 0 0 0 1 0 55
"103" 1 4 5 0.25 0 0 0 0 0 0.75 0 56
"104" 1 1 5 0 0 1 0 0 0 0 0 57
"105" 1 1 5 0 0 0 0 1 0 0 0 58
"106" 1 1 5 0 0 0 0 1 0 0 0 59
"107" 1 1 5 0 0 0 0 1 0 0 0 60
"108" 1 1 5 0 0 0 0 0 1 0 0 61
"109" 1 1 5 0 0 0 0 0 0 1 0 62
"110" 1 1 5 0 0 0 0 0 1 0 0 63
"111" 1 1 5 0 0 0 0 0 0 0 1 64
"112" 1 2 5 0.5 0 0 0 0 0 0 0.5 65
"113" 1 1 5 0 0 0 0 0 0 0 1 66
"114" 1 1 5 0 0 0 0 1 0 0 0 67
"115" 1 1 5 0 0 0 0 1 0 0 0 68
"116" 1 1 5 0 0 1 0 0 0 0 0 69
"117" 1 1 5 0 0 0 0 0 0 0 1 70
"118" 1 1 5 0 0 0 0 0 0 0 1 71
"119" 1 1 5 0 0 1 0 0 0 0 0 72
"120" 1 2 5 0 0 0 0 0.5 0.5 0 0 73
"121" 1 1 5 0 1 0 0 0 0 0 0 74
"122" 1 1 5 0 0 0 0 0 0 0 1 75
"123" 1 1 5 0 0 0 0 0 1 0 0 76
"124" 1 1 5 0 0 0 1 0 0 0 0 77
"125" 1 1 5 0 0 0 0 0 0 0 1 78
"126" 1 5 5 0.2 0 0 0 0 0.2 0 0.6 79
"127" 1 1 5 0 0 0 0 0 1 0 0 80
"128" 1 1 5 0 0 0 0 0 1 0 0 81
"129" 1 1 5 0 0 0 0 0 0 0 1 82
"130" 1 1 5 0 0 0 0 0 0 0 1 83
