"Length4Transition_is_Proportion" "Length2Transition_si_Proportion" "Length4Transition_iss_Proportion" "Length5BoutIBendsProportion" "Length5Transition_gs_Proportion" "Length2Transition_jg_Proportion" "Length5Transition_gss_Proportion" "Length4BoutIBendsProportion" "Length3BoutHBendsProportion" "Length5BoutGBendsProportion" "Length3Transition_gs_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_ess_Proportion" "Length2Transition_gg_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_gss_Proportion" "Length4BoutCount" "Length3Transition_gss_Proportion" "Length5Transition_js_Proportion" "Length3Transition_es_Proportion" "Length2Transition_cs_Proportion" "Length6PlusBoutScootsProportion" "Length5Transition_jss_Proportion" "Length5BoutJBendsProportion" "Length4BoutGBendsProportion" "Length3BoutGBendsProportion" "Length3BoutEBendsProportion" "Length2Transition_sg_Proportion" "Length2BoutCBendsProportion" "Length2Transition_gs_Proportion" "Length4BoutScootsProportion" "Length2BoutCount" "Length5BoutScootsProportion" "Length4Transition_sss_Proportion" "Length2Transition_hs_Proportion" "Length2BoutJBendsProportion" "Length2BoutHBendsProportion" "Length4Transition_ss_Proportion" "Length3BoutCBendsProportion" "Length1BoutCount" "TotalBoutCount" "Length2BoutOBendsProportion" "Length3BoutCount" "Length3Transition_cs_Proportion" "Length2BoutGBendsProportion" "Length3Transition_css_Proportion" "Length3Transition_oss_Proportion" "Length2Transition_ss_Proportion" "Length1BoutGBendsProportion" "Length3BoutOBendsProportion" "Length3BoutIBendsProportion" "Length3Transition_is_Proportion" "Length1BoutScootsProportion" "Length3Transition_os_Proportion" "Length3Transition_iss_Proportion" "Length2Transition_es_Proportion" "Length2Transition_os_Proportion" "Length3BoutScootsProportion" "Length2BoutIBendsProportion" "Length2BoutEBendsProportion" "Length2BoutScootsProportion" "Length3BoutJBendsProportion" "Length3Transition_ss_Proportion" "Length3Transition_sss_Proportion" "Length1BoutHBendsProportion" "Length3Transition_js_Proportion" "Length3Transition_jss_Proportion" "Length6PlusBoutCount" "Length6PlusTransition_sss_Proportion" "Length6PlusTransition_ss_Proportion" "Length2Transition_is_Proportion" "Length5BoutCount" "Length5Transition_sss_Proportion" "Length1BoutCBendsProportion" "Length5Transition_ss_Proportion" "Length1BoutIBendsProportion" "Length1BoutJBendsProportion" "Length1BoutEBendsProportion" "Length1BoutOBendsProportion" "TimeFactor" "Group"
0.0895689187355854 0.0126821159429855 0.0875941188441188 0.12974025974026 0.0715773809523809 0.00595238095238095 0.0621031746031746 0.117096792096792 0.00700908836154737 0.105497835497836 0.113865011842071 0.0197646388220159 0.00988231941100793 0.00938905268173561 0.0135239515674298 0.118045380545381 0.146120777370777 7.25 0.202746762825231 0.0255456349206349 0.0046945263408678 0.0230106360541143 0.747594336880051 0.0340608465608466 0.0222943722943723 0.138462925962926 0.0855467797266077 0.00502090471602666 0.0233981956808044 0.0237793039423474 0.427262920333572 0.71031746031746 39.75 0.687316017316017 0.44290928978429 0.0249193439410831 0.0336128900666944 0.0182926731839775 0.545913885497219 0.0252007729150205 236.666666666667 326.583333333333 0.0115116164029208 36.0833333333333 0.0371698462412177 0.256534412037129 0.0727371283798713 0.0178045429070019 0.134310832816268 0.343725441046204 0.00692691112773079 0.0659614032606502 0.0877572342798752 0.273425684993879 0.0103903666915962 0.141919993501861 0.000925925925925926 0.0192514007731399 0.78692493779459 0.129167222577549 0.00478896103896104 0.522312920750421 0.0174092020978266 0.672361271404154 0.416098929023759 0.0472334371472039 0.0240812828215367 0.0481625656430734 2.5 0.323176227012544 0.375937862950058 0.195998663254098 4.33333333333333 0.473677248677249 0.0470521019591537 0.53546626984127 0.211319788161371 0.0450748947576063 0.0177516279474431 0.0144170239871389 1 "Aripiprazole_10microM"
0.0897667147667148 0.00746437495779023 0.117436267436267 0.0220833333333333 0.05 0.0043859649122807 0.0666666666666667 0.0979365079365079 0.0190802947052947 0.0745833333333333 0.118930386742887 0.0523229548229548 0.0277523865023865 0.0206851250601251 0.00957527545492891 0.104906204906205 0.126256613756614 5 0.232033452658453 0.0104166666666667 0.0111001382876383 0.0417187028390645 0.762698412698412 0.0138888888888889 0.0125 0.116659451659452 0.0848783546700212 0.00740009219175885 0.0396762691253393 0.0361693147364018 0.195917448587156 0.651641414141414 30.1666666666667 0.845416666666667 0.202272727272727 0.0298312776656353 0.0193078845880049 0.0298164673296328 0.370173961840629 0.0668424399674399 183.583333333333 253.166666666667 0.0280482097625463 28.5833333333333 0.0976942155067155 0.148065923895663 0.19365231990232 0.011663961038961 0.1127399584152 0.297831140930375 0.00446669071669071 0.0700848071681404 0.0962162259037259 0.209299528076923 0.00670003607503607 0.181068815443815 0.0594068683730668 0.0547075306362037 0.718946038529372 0.195467870469139 0.036528471893924 0.506595857324688 0.028301282051282 0.579599613349613 0.191434375809376 0.0536884164139271 0.0424519230769231 0.0849038461538461 1.58333333333333 0.251115031532283 0.280177052052052 0.323772281852145 4.25 0.487962962962963 0.0842295996187961 0.530902777777778 0.26783274138786 0.0574279068062727 0.0164087059254044 0.0132819608404423 2 "Aripiprazole_10microM"
0.0384038800705467 0.011645088142784 0.0529761904761905 0.0511111111111111 0.0524305555555556 0.00170068027210884 0.0699074074074074 0.0565972222222222 0.00824072096192644 0.0633333333333333 0.122211811798942 0.0190315764660263 0.0110589981095563 0.0169599089635854 0.00277777777777778 0.0443121693121693 0.0512566137566138 4 0.2343341357654 0 0.00847995448179272 0.0355782303223905 0.845238095238095 0 0 0.0959821428571428 0.082370598546965 0.00652135854341736 0.0349873489036051 0.032620934272571 0.222676630286276 0.757043650793651 20.0833333333333 0.823333333333333 0.33478835978836 0.0296810810973373 0.0166436977089686 0.0190550999356418 0.428218694885362 0.0350100393728573 126.583333333333 177.25 0.00106837606837607 22.3333333333333 0.0499108923926193 0.139605145010953 0.0973708043930817 0.0137557847077139 0.263262078834938 0.237450420420806 0.00458526156923795 0.0648232467895551 0.0933286201843327 0.344536326771426 0.00687789235385693 0.168820098791605 0.100635942178132 0.00213675213675214 0.778261462860027 0.127879793855878 0.0564543365333926 0.606672616614218 0.0201873113560142 0.657324726442685 0.35577279616565 0.0498548583145182 0.027641265929408 0.0528315514666592 0.666666666666667 0.302599715099715 0.324368686868687 0.21723502983236 3.58333333333333 0.528240740740741 0.0749604118729684 0.580208333333333 0.202441767758632 0.0537920008215544 0.0272350692111285 0.0097291448289664 3 "Aripiprazole_10microM"
0.0427489177489178 0.0245669256246688 0.0611471861471861 0.0614285714285714 0.0354166666666667 0.00641025641025641 0.0402777777777778 0.065137987012987 0.0106054051827133 0.0671428571428571 0.174873427526046 0.0291280435051292 0.0152360647633173 0.0135610835833305 0 0.0488215488215488 0.0643037518037518 3.5 0.323471938369705 0.00416666666666667 0.00678054179166526 0.020066889632107 0.872850529100529 0.00555555555555556 0.00571428571428571 0.0599972943722944 0.11840426829096 0.00496838986827863 0.0301718350047127 0.029288800469846 0.284402582050633 0.750541125541126 18.25 0.824285714285714 0.310064935064935 0.138416469384258 0.0402057980382789 0.0706450163013242 0.41991341991342 0.0475090097712943 105.833333333333 150.333333333333 0.00680720245937637 18.75 0.0699194286354362 0.17244280089466 0.139838857270872 0.0178512630549982 0.15114137413282 0.240648884776498 0.00595042101833273 0.0579963217116096 0.0863224395566618 0.303753900862907 0.0089256315274991 0.171300793091818 0.0205366066966517 0.00483091787439614 0.726771412187957 0.117192290529335 0.0102683033483258 0.553149787958854 0.0277947719688543 0.580424677861889 0.191156530470681 0.0364718784178333 0.0416921579532814 0.0833843159065629 1.16666666666667 0.415070242656449 0.429181521093286 0.182585059610701 2.83333333333333 0.419444444444444 0.0810449218817311 0.455208333333333 0.221900090043115 0.0630040785592208 0.0419985152722553 0.0111777301864388 4 "Aripiprazole_10microM"
0.0501322751322751 0.00938735177865613 0.071031746031746 0.0433333333333333 0.0244212962962963 0 0.0325617283950617 0.0563988095238095 0.00907748582167186 0.0418055555555556 0.0754847666564047 0.0272324574650156 0.0136162287325078 0.0127583979328165 0.00682831661092531 0.0694444444444444 0.104166666666667 2.58333333333333 0.139517806744804 0.0125 0.00637919896640827 0.0118471035137702 0.897073412698413 0.0166666666666667 0.015 0.126041666666667 0.0528484302961889 0.00489879414298018 0.0724147363640117 0.0273213410071118 0.268160573323617 0.737797619047619 15.0833333333333 0.849444444444444 0.284325396825397 0.0279826051565182 0.018941746659138 0.0172395237612629 0.406216931216931 0.0746055678521131 96.9166666666667 134.333333333333 0.00953515083949867 14.6666666666667 0.11190835177817 0.209633676234467 0.22381670355634 0.0440572913399 0.207300003405076 0.218221993835721 0.0146857637799667 0.0520888118672075 0.0771642255527493 0.335132511943752 0.02202864566995 0.144057133276041 0.0283348595848596 0.011039886039886 0.779223127887604 0.120911700654784 0.0254107004107004 0.571006160433038 0.0125720183522677 0.662730040668615 0.349121110230817 0.0567191936844323 0.0188580275284016 0.0357780705606793 2.16666666666667 0.544859644712586 0.565724206349206 0.179484954122635 2.91666666666667 0.477160493827161 0.0717299074454441 0.52662037037037 0.194239751345397 0.0639833081064845 0.0435776100036719 0.0163957236350981 5 "Aripiprazole_10microM"
0.0333333333333333 0.00592463092463092 0.05 0.0314814814814815 0.0512152777777778 0.0138888888888889 0.068287037037037 0.0375 0.0143714809155985 0.121296296296296 0.0885701671240887 0.0431144427467957 0.0215572213733978 0.0232661583151779 0.0104166666666667 0.0986111111111111 0.127083333333333 2.16666666666667 0.170084481604089 0.00260416666666667 0.011633079157589 0.0353778166278166 0.804563492063492 0.00347222222222222 0.00277777777777778 0.1140625 0.0613987289640884 0.0077553861050593 0.0878444472194472 0.0358007154882155 0.245826973951974 0.7515625 15.5833333333333 0.805555555555556 0.310416666666667 0.0354114635364635 0.0383239445739446 0.0262527403152403 0.422222222222222 0.0278779862113195 100.166666666667 138.25 0.00798611111111111 17.25 0.040999985852927 0.189763303825804 0.0803659847777495 0.0317265795206972 0.244832135457135 0.234395442012142 0.010575526506899 0.0769975863521614 0.113602440134303 0.35001971891981 0.0158632897603486 0.221783014552622 0.0418435730935731 0.0159722222222222 0.790948820605684 0.0947022884522885 0.0288678335553336 0.578303062678063 0.0100744843391902 0.685606237444473 0.385324180177121 0.0462252345292539 0.0151117265087853 0.0302234530175707 0.916666666666667 0.347585978835979 0.376868686868687 0.153868931993932 2.16666666666667 0.506944444444445 0.0596048141782437 0.567708333333333 0.181901132267141 0.0699530299731193 0.0324103634864449 0.0254902646338454 6 "Aripiprazole_10microM"
0.0501322751322751 0 0.0609126984126984 0.0345679012345679 0.055787037037037 0.00925925925925926 0.0688271604938272 0.0767006802721088 0.00754088404880418 0.0683950617283951 0.116371208371147 0.0161640380789997 0.00808201903949986 0.0263118875413653 0.0148148148148148 0.0439153439153439 0.0658730158730159 2.83333333333333 0.216688495173666 0.0208333333333333 0.0131559437706827 0.114108187134503 0.850245653817082 0.0277777777777778 0.0259259259259259 0.0738095238095238 0.0939303000302504 0.0116000238337504 0.0428475033738192 0.0666544834307992 0.166511096116359 0.71062925170068 11.8333333333333 0.857530864197531 0.214484126984127 0.0186009896536212 0.020853951117109 0.0139301244564402 0.323941798941799 0.049650743888018 86 120.166666666667 0.00479714912280702 15.5 0.0607193438385172 0.133724134053081 0.121438687677034 0.0242966751918159 0.312108262108262 0.224638987070858 0.00971867007672633 0.0470939095600839 0.0575233009285996 0.432923391194131 0.0121483375959079 0.110275096480855 0.0396868908382066 0.00520833333333333 0.761004684248641 0.105780008247114 0.0288590399610136 0.625401109611636 0.0194607843137255 0.528947980547993 0.248076226750635 0.0277879001201253 0.0232843137254902 0.0465686274509804 1.33333333333333 0.425705128205128 0.455671296296296 0.207174051581946 2.66666666666667 0.552469135802469 0.0611904477753077 0.597685185185185 0.158692716133537 0.0516518882639767 0.0335324601492088 0.00958220929285546 7 "Aripiprazole_10microM"
0.0611111111111111 0.0087719298245614 0.0916666666666667 0.0263571428571429 0.0532242063492064 0 0.0617063492063492 0.065 0.00850487611594006 0.0510952380952381 0.116319249689317 0.0158858462038287 0.0106310951449251 0.0255615292712067 0 0.0425925925925926 0.0534722222222222 2.91666666666667 0.232638499378633 0 0.0127807646356033 0.0147321428571429 0.856575963718821 0 0 0.0383333333333333 0.0941306685686574 0.0102246117084827 0.0253582451499118 0.0101438492063492 0.223505232989882 0.80625 12.5 0.896047619047619 0.523611111111111 0.0199723846653671 0.0118413800705467 0.0147480970945883 0.608796296296296 0.024973169139378 111.75 151.833333333333 0.0464638157894737 20.1666666666667 0.0312164614242226 0.136559715260373 0.0624329228484452 0.0087719298245614 0.326610217673814 0.206806277055645 0.00350877192982456 0.0457712563648263 0.0547630900638761 0.520922209780759 0.0043859649122807 0.101936047300428 0.0246449456975773 0.0929276315789474 0.801114209599695 0.116743537083449 0.0143065998329156 0.649193005662304 0.0117724365731956 0.583382009311447 0.346397162202906 0.0179162690499776 0.0109204793028322 0.0218409586056645 1.16666666666667 0.435416666666667 0.462908496732026 0.211570303072496 3.33333333333333 0.679695767195767 0.0464870466811255 0.718105158730159 0.115869903600857 0.0557096713678928 0.0181589836167391 0.0181296388470041 8 "Aripiprazole_10microM"
0.0174603174603175 0.0036231884057971 0.0261904761904762 0.0574074074074074 0.0625 0 0.0833333333333333 0.0196428571428571 0.00914862914862914 0.0925925925925926 0.107959993939096 0.0251587301587302 0.0125793650793651 0.0352589807852966 0.00778985507246377 0.0326719576719577 0.0490079365079365 2.08333333333333 0.213142210100414 0 0.0176294903926483 0.0240970784449045 0.884863945578231 0 0.00740740740740741 0.0700892857142857 0.0809694616815359 0.0138315485683907 0.0266534391534392 0.0271734517258814 0.261718866290478 0.838541666666667 13.6666666666667 0.831481481481481 0.451388888888889 0.0167701863354037 0.0176370943634371 0.0154526632787502 0.517592592592592 0.0412973387121994 106.75 145.416666666667 0.0108225108225108 19.75 0.0567838407292742 0.184290659610353 0.10563117352204 0.0107142857142857 0.283872582849565 0.188699133422727 0.0049062049062049 0.0465660884236735 0.0626394826936622 0.522134524847851 0.00674603174603175 0.115199600307959 0.0538877386703474 0.0119047619047619 0.799240324518962 0.0897647464783015 0.0387289039462952 0.616129969774471 0.00404040404040404 0.634987192245319 0.3768791463954 0.0175402822526677 0.00416666666666667 0.00833333333333333 1.16666666666667 0.468518518518519 0.49304152637486 0.129044202221952 2 0.520833333333333 0.0479802288555708 0.571180555555555 0.135356271400263 0.0493147153882803 0.0318667018560773 0.00710814197656303 9 "Aripiprazole_10microM"
0.0543981481481481 0.0113122171945701 0.0815972222222222 0.0176623376623377 0.0714015151515152 0 0.0952020202020202 0.0611979166666667 0.00385775862068965 0.0623140495867769 0.139520257795886 0.00964439655172414 0.00482219827586207 0.00505952380952381 0 0.0578703703703704 0.0868055555555555 2.91666666666667 0.27616695237338 0 0.0025297619047619 0.0149354056003672 0.911816578483245 0 0 0.0824652777777778 0.112449539570042 0.00202380952380952 0.0129111141023915 0.0186897501475507 0.203932694848363 0.787326388888889 12.0833333333333 0.905737898465171 0.362268518518519 0.0208296661385906 0.00743550051599587 0.0169095643890367 0.463734567901235 0.0268104218994399 113 153.416666666667 0.00384615384615385 20.4166666666667 0.0335130273742999 0.141251796206366 0.0670260547485997 0.0101190476190476 0.353918308898791 0.218342142313993 0.00488095238095238 0.0415040004348475 0.0487550005435594 0.539988937610054 0.00610119047619048 0.0954266677537854 0 0.00641025641025641 0.798447394268234 0.119108612816716 0.00263157894736842 0.690127043130812 0.0100261233019854 0.581392576168625 0.336492048888975 0.0119678878678838 0.0110958725182863 0.0221917450365726 1.16666666666667 0.610767704517705 0.646230158730159 0.151959619440101 3.75 0.772655122655122 0.0464247176939965 0.808658008658009 0.10360497143777 0.0425955777354954 0.0293210494190679 0.00775471592173884 10 "Aripiprazole_10microM"
